$GPGGA,082527.000,4304.5450,N,14120.3772,E,1,05,1.4,243.0,M,33.1,M,,0000*52
$GPGGA,082528.000,4304.5450,N,14120.3772,E,1,04,3.1,243.0,M,33.1,M,,0000*5B
$GPGGA,082529.000,4304.5450,N,14120.3772,E,1,04,3.1,243.0,M,33.1,M,,0000*5A
$GPGGA,082530.000,4304.5450,N,14120.3772,E,1,04,3.1,243.0,M,33.1,M,,0000*52
$GPGGA,082531.000,4304.5450,N,14120.3772,E,1,05,1.5,243.0,M,33.1,M,,0000*54
$GPGGA,082532.000,4304.5352,N,14120.3858,E,1,06,1.0,201.3,M,33.1,M,,0000*56
$GPGGA,082533.000,4304.5313,N,14120.3883,E,1,06,1.0,193.9,M,33.1,M,,0000*56
$GPGGA,082534.000,4304.5297,N,14120.3888,E,1,06,1.0,192.2,M,33.1,M,,0000*5D
$GPGGA,082535.000,4304.5290,N,14120.3891,E,1,06,1.0,191.1,M,33.1,M,,0000*53
$GPGGA,082536.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5A
$GPGGA,082537.000,4304.5288,N,14120.3891,E,1,05,1.3,190.3,M,33.1,M,,0000*5B
$GPGGA,082538.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*54
$GPGGA,082539.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*55
$GPGGA,082540.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5B
$GPGGA,082541.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5A
$GPGGA,082542.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*59
$GPGGA,082543.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*58
$GPGGA,082544.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5F
$GPGGA,082545.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5E
$GPGGA,082546.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5D
$GPGGA,082547.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5C
$GPGGA,082548.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*53
$GPGGA,082549.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*52
$GPGGA,082550.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5A
$GPGGA,082551.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5B
$GPGGA,082552.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*58
$GPGGA,082553.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*59
$GPGGA,082554.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5E
$GPGGA,082555.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5F
$GPGGA,082556.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5C
$GPGGA,082557.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5D
$GPGGA,082558.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*52
$GPGGA,082559.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*53
$GPGGA,082600.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5C
$GPGGA,082601.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5D
$GPGGA,082602.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5E
$GPGGA,082603.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5F
$GPGGA,082604.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*58
$GPGGA,082605.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*59
$GPGGA,082606.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5A
$GPGGA,082607.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*5B
$GPGGA,082608.000,4304.5288,N,14120.3891,E,1,05,1.1,190.3,M,33.1,M,,0000*56
$GPGGA,082609.000,4304.5288,N,14120.3891,E,1,06,1.0,190.3,M,33.1,M,,0000*55
$GPGGA,082610.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*75M,33.1,M,,0000*76
$GPGGA,082614.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*71
$GPGGA,082615.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*70
