$GPGGA,023149.000,4304.5264,N,14120.4753,E,1,06,1.6,35.7,M,33.1,M,,0000*65
$GPGGA,023150.000,4304.5257,N,14120.4758,E,1,06,1.6,35.4,M,33.1,M,,0000*65
$GPGGA,023151.000,4304.5251,N,14120.4763,E,1,06,1.6,35.3,M,33.1,M,,0000*6D
$GPGGA,023152.000,4304.5242,N,14120.4764,E,1,06,1.6,35.1,M,33.1,M,,0000*69
$GPGGA,023153.000,4304.5235,N,14120.4769,E,1,06,1.6,34.8,M,33.1,M,,0000*6D
$GPGGA,023154.000,4304.5231,N,14120.4776,E,1,06,1.6,34.7,M,33.1,M,,0000*6F
$GPGGA,023155.000,4304.5229,N,14120.4783,E,1,06,1.6,34.5,M,33.1,M,,0000*6F
$GPGGA,023156.000,4304.5225,N,14120.4791,E,1,06,1.6,34.5,M,33.1,M,,0000*63
$GPGGA,023157.000,4304.5223,N,14120.4797,E,1,06,1.6,34.4,M,33.1,M,,0000*63
$GPGGA,023158.000,4304.5223,N,14120.4801,E,1,06,1.6,34.3,M,33.1,M,,0000*6B
$GPGGA,023159.000,4304.5222,N,14120.4805,E,1,06,1.6,34.3,M,33.1,M,,0000*6F
$GPGGA,023200.000,4304.5219,N,14120.4808,E,1,06,1.6,34.1,M,33.1,M,,0000*67
$GPGGA,023201.000,4304.5217,N,14120.4809,E,1,06,1.6,34.0,M,33.1,M,,0000*68
$GPGGA,023202.000,4304.5221,N,14120.4812,E,1,06,1.6,33.7,M,33.1,M,,0000*64
$GPGGA,023203.000,4304.5222,N,14120.4813,E,1,06,1.6,33.6,M,33.1,M,,0000*66
$GPGGA,023204.000,4304.5223,N,14120.4818,E,1,06,1.6,33.4,M,33.1,M,,0000*69
$GPGGA,023205.000,4304.5223,N,14120.4822,E,1,06,1.6,33.3,M,33.1,M,,0000*66
$GPGGA,023206.000,4304.5225,N,14120.4827,E,1,06,1.6,33.0,M,33.1,M,,0000*65
$GPGGA,023207.000,4304.5224,N,14120.4831,E,1,06,1.6,32.9,M,33.1,M,,0000*6A
$GPGGA,023208.000,4304.5216,N,14120.4834,E,1,06,1.6,32.7,M,33.1,M,,0000*6F
$GPGGA,023209.000,4304.5207,N,14120.4838,E,1,06,1.6,32.4,M,33.1,M,,0000*61
$GPGGA,023210.000,4304.5205,N,14120.4843,E,1,06,1.6,32.3,M,33.1,M,,0000*60
$GPGGA,023211.000,4304.5199,N,14120.4848,E,1,06,1.6,31.8,M,33.1,M,,0000*64
$GPGGA,023212.000,4304.5196,N,14120.4848,E,1,06,1.6,31.3,M,33.1,M,,0000*63
$GPGGA,023213.000,4304.5193,N,14120.4853,E,1,05,6.8,31.1,M,33.1,M,,0000*65
$GPGGA,023214.000,4304.5190,N,14120.4855,E,1,06,1.6,30.8,M,33.1,M,,0000*65
